datetime,feelslikemax,feelslikemin,stations,address,latitude,longitude,Day,Normal_Temp_Max,Normal_Temp_Min,Normal_Temp_Mean,Record_Max,Record_Max_Year,Record_Min,Record_Min_Year,Days_warmer_than_normal_max,Days_warmer_than_normal_min,Days_warmer_than_max_record,ExcessiveHeat,HeatAdvisory,NYC_HeatEvent
2022-06-19,69.0,54.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-19,81,66,73,98,1994,52,1920,0,0,0,,,
2022-06-20,76.9,58.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-20,81,66,74,98,1923,49,1914,0,0,0,,,
2022-06-21,76.0,61.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-21,81,66,74,97,1988,49,1897,0,0,0,,,
2022-06-22,65.9,62.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-22,82,67,74,98,1988,52,1940,0,0,0,,,
2022-06-23,71.0,58.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-23,82,67,74,96,1888,49,1918,0,0,0,,,
2022-06-24,74.9,61.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-24,82,67,75,96,1888,52,1932,0,0,0,,,
2022-06-25,88.1,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-25,83,67,75,99,1952,53,1873,1,0,0,,,
2022-06-26,83.0,67.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-26,83,68,75,100,1952,56,1979,1,0,0,,,
2022-06-27,74.0,67.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-27,83,68,75,101,1966,55,1940,0,0,0,,,
2022-06-28,78.0,63.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-28,83,68,76,96,1991,54,1995,0,0,0,,,
2022-06-29,79.1,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-29,83,68,76,101,1934,52,1919,0,0,0,,,
2022-06-30,81.1,65.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-06-30,84,69,76,99,1964,53,1919,0,0,0,,,
2022-07-01,83.0,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-01,84,69,76,100,1901,52,1943,0,1,0,,,
2022-07-02,85.0,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-02,84,69,76,100,1966,56,2001,1,1,0,,,
2022-07-03,83.0,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-03,84,69,77,103,1966,54,1933,0,1,0,,,
2022-07-04,80.0,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-04,84,69,77,102,1949,55,1986,0,0,0,,,
2022-07-05,81.1,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-05,84,70,77,101,1999,53,1979,0,1,0,,,
2022-07-06,86.0,70.1,['KPTN6' 'remote'],KPTN6,40.8103,-73.7649,2022-07-06,85,70,77,103,2010,54,1979,1,1,0,,,
2022-07-07,82.4,69.5,['remote'],KPTN6,40.8103,-73.7649,2022-07-07,85,70,77,100,2010,56,1914,0,0,0,,,
2022-07-08,87.1,63.2,['remote'],KPTN6,40.8103,-73.7649,2022-07-08,85,70,77,100,1993,56,1894,0,0,0,,,
2022-07-09,83.2,68.4,['remote'],KPTN6,40.8103,-73.7649,2022-07-09,85,70,77,106,1936,54,1963,0,0,0,,,
2022-07-10,80.7,63.1,['remote'],KPTN6,40.8103,-73.7649,2022-07-10,85,70,78,102,1993,55,1890,0,0,0,,,
2022-07-11,82.6,63.4,['remote'],KPTN6,40.8103,-73.7649,2022-07-11,85,70,78,98,1988,57,1898,0,0,0,,,
2022-07-12,81.9,67.4,['KPTN6' 'remote'],KPTN6,40.8103,-73.7649,2022-07-12,85,70,78,99,1966,57,1926,0,0,0,,,
2022-07-13,87.0,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-13,85,70,78,101,1966,54,1888,1,1,0,,,
2022-07-14,85.9,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-14,85,70,78,100,1954,58,1926,1,1,0,,,
2022-07-15,79.1,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-15,85,70,78,102,1995,57,1930,0,1,0,,,
2022-07-16,78.0,69.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-16,85,70,78,99,1980,56,1946,0,0,0,,,
2022-07-17,80.0,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-17,85,71,78,100,1953,57,1892,0,1,0,,,
2022-07-18,78.0,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-18,85,71,78,101,1953,57,1925,0,1,0,,,
2022-07-19,85.9,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-19,85,71,78,102,1977,57,1924,1,1,0,,,
2022-07-20,90.1,78.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-20,85,71,78,101,1980,55,1890,1,1,0,,,
2022-07-21,88.1,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-21,85,71,78,104,1977,55,1890,1,1,0,,,
2022-07-22,90.1,74.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-22,85,71,78,104,2011,58,1890,1,1,0,,,
2022-07-23,92.0,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-23,85,71,78,100,2011,58,1890,1,1,0,,,
2022-07-24,89.0,76.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-24,85,71,78,97,2010,56,1893,1,1,0,,,
2022-07-25,83.9,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-25,85,71,78,97,1999,57,1953,0,1,0,,,
2022-07-26,78.0,71.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-26,85,70,78,98,1940,55,1920,0,1,0,,,
2022-07-27,80.0,67.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-27,85,70,78,98,1963,55,1920,0,0,0,,,
2022-07-28,81.9,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-28,85,70,78,97,1999,57,1903,0,1,0,,,
2022-07-29,89.7,72.9,['KPTN6' 'remote'],KPTN6,40.8103,-73.7649,2022-07-29,85,70,78,99,1949,59,1914,1,1,0,,,
2022-07-30,81.9,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-30,85,70,78,98,1988,57,1956,0,1,0,,,
2022-07-31,81.1,69.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-07-31,85,70,78,102,1933,57,1914,0,0,0,,,
2022-08-01,76.0,67.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-01,85,70,78,100,1933,59,1964,0,0,0,,,
2022-08-02,87.0,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-02,85,70,77,100,1955,57,1875,1,1,0,,,
2022-08-03,87.0,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-03,85,70,77,97,2005,55,1927,1,1,0,,,
2022-08-04,85.9,74.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-04,85,70,77,100,1944,55,1874,1,1,0,,,
2022-08-05,85.0,76.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-05,85,70,77,101,1944,56,1951,1,1,0,,,
2022-08-06,85.0,74.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-06,84,70,77,97,1955,56,1869,1,1,0,,,
2022-08-07,85.0,78.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-07,84,70,77,104,1918,57,1994,1,1,0,,,
2022-08-08,85.9,78.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-08,84,70,77,99,2001,54,1903,1,1,0,,,
2022-08-09,92.0,78.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-09,84,70,77,103,2001,57,1989,1,1,0,,,
2022-08-10,83.0,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-10,84,70,77,98,1949,55,1879,0,1,0,,,
2022-08-11,87.0,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-11,84,70,77,102,1944,56,1962,1,1,0,,,
2022-08-12,81.9,71.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-12,84,70,77,97,1944,55,1889,0,1,0,,,
2022-08-13,78.0,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-13,84,69,77,99,2005,55,1930,0,0,0,,,
2022-08-14,76.9,65.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-14,84,69,77,99,1988,54,1964,0,0,0,,,
2022-08-15,78.0,67.0,['KPTN6' 'remote'],KPTN6,40.8103,-73.7649,2022-08-15,84,69,76,97,1988,54,1964,0,0,0,,,
2022-08-16,81.9,65.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-16,84,69,76,96,1944,55,1880,0,0,0,,,
2022-08-17,76.0,67.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-17,83,69,76,95,2015,56,1979,0,0,0,,,
2022-08-18,81.9,69.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-18,83,69,76,94,2002,55,1915,0,0,0,,,
2022-08-19,85.0,70.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-19,83,69,76,94,2002,55,1924,1,1,0,,,
2022-08-20,83.9,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-20,83,69,76,97,1955,55,1949,1,1,0,,,
2022-08-21,79.1,71.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-21,83,69,76,96,1955,53,1922,0,1,0,,,
2022-08-22,76.9,71.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-22,83,68,76,95,1916,52,1895,0,1,0,,,
2022-08-23,81.9,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-23,83,68,75,92,1916,51,1923,0,1,0,,,
2022-08-24,85.0,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-24,83,68,75,94,1972,52,1890,1,1,0,,,
2022-08-25,89.0,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-25,82,68,75,95,1948,52,1940,1,1,0,,,
2022-08-26,81.1,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-26,82,68,75,103,1948,53,1887,0,1,0,,,
2022-08-27,85.9,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-27,82,68,75,101,1948,50,1885,1,1,0,,,
2022-08-28,76.9,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-28,82,67,75,100,1948,50,1885,0,1,0,,,
2022-08-29,81.9,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-29,82,67,74,99,1953,50,1986,0,1,0,,,
2022-08-30,81.1,74.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-30,81,67,74,98,1973,50,1965,1,1,0,,,
2022-08-31,81.1,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-08-31,81,67,74,100,1953,50,1976,1,1,0,,,
2022-09-01,81.9,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-01,81,67,74,97,1953,51,1869,1,1,0,,,
2022-09-02,76.0,63.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-02,81,66,74,102,1953,51,1886,0,0,0,,,
2022-09-03,76.0,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-03,80,66,73,99,1929,50,1893,0,0,0,,,
2022-09-04,83.0,72.1,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-04,80,66,73,97,1929,47,1883,1,1,0,,,
2022-09-05,83.0,72.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-05,80,66,73,94,1985,51,1963,1,1,0,,,
2022-09-06,76.0,67.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-06,80,65,73,97,1881,48,1924,0,1,0,,,
2022-09-07,72.1,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-07,79,65,72,101,1881,46,1888,0,0,0,,,
2022-09-08,76.0,65.0,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-08,79,65,72,97,2015,52,1871,0,0,0,,,
2022-09-09,78.0,63.9,['KPTN6'],KPTN6,40.8103,-73.7649,2022-09-09,79,65,72,94,1915,48,1883,0,0,0,,,
