,Unnamed: 0,NTA_Unq_ID,ntacode,ntaname,pct_buildings_coolRoof,pct_Area_coolRoof,Heat_Vulnerability,pct_imp,pct_permeable,pct_trees,Avg_dist_to_parks_ft,ST_20130601,ST_20140807,ST_20160609,ST_20160618,ST_20160625,ST_20170612,ST_20190830,ST_20190922,ST_20200613,ST_20200706,ST_20210623,ST_20210826,ST_20220509,ST_20220619,ST_20220704,ST_20220720,ST_20220914,ST_20220915,ST_20230723,ST_20230731,ST_20230809,ST_20230901,ST_20230902,NTA_MRT_Mean,NTA_PCT_MRT_Less_Than_110
147,147,148,MN04,Hamilton Heights,66.93300553165335,53.78502994438027,3.0,67.94485505493518,6.095266763503208,24.690662408945983,492.9664881,106.30506134033205,95.20908356,82.21033477783203,101.94713592529295,101.8184051513672,107.72303009033205,92.39739990234376,89.4983139,94.62471008,112.30928802490234,89.22093200683594,102.5393066,78.83420563,87.74079132080078,103.80272674560548,109.25740051269533,84.55590057373047,82.77278137207031,102.19365692138672,100.04450225830078,98.07096862792967,85.65116119384766,90.84249877929688,118.40905134190936,0.473943179952287
148,148,149,QN61,Jamaica,22.35878661087866,37.18083164,5.0,79.42897811859453,5.237431999094573,9.673773237953736,1673.290149,111.36318969726562,102.52243041992188,88.56953430175781,108.42021942138672,101.2657470703125,116.6027603149414,98.91744995117188,95.38558197021484,101.87854766845705,120.9406967163086,96.60011291503906,103.5999526977539,81.36969757080078,95.43074798583984,114.31204223632812,117.2792969,92.43797302246094,89.91162109,111.61222076416016,110.75444793701172,106.2293472290039,92.84905242919922,98.22211456298828,130.5254822179028,0.195678338594064
149,149,150,QN54,Richmond Hill,22.73306885803344,31.527138614302125,4.0,77.32977140302866,4.894811163341313,14.669289866306425,2777.854075,109.54204559326172,101.83942413330078,88.88898468017578,108.1778564453125,85.17127990722656,115.6486358642578,98.85793304,94.43920135498048,101.18272399902344,119.86548614501952,96.09427642822266,105.73194885253906,81.82022857666016,94.68946838378906,113.61363220214844,117.45284271240234,91.88484954833984,89.70937347,111.02350616455078,109.7772979736328,105.2983627319336,92.84914398,98.76032257080078,128.21711041690784,0.267109774265661
150,150,151,QN35,Briarwood-Jamaica Hills,16.167454895778594,24.86471394090796,3.0,68.79437152464224,9.329668545523283,21.668850129402813,1452.676019,108.14894104003906,99.46031188964844,87.05412292480469,105.44342803955078,103.57778930664062,112.70278930664062,97.31569672,93.31548309326172,99.14758301,117.16376495361328,94.18607330322266,103.7392578,80.74568939208984,93.03026580810548,112.07583618164062,113.89143371582033,90.60805511,87.82863617,108.0071029663086,107.21614837646484,103.3785400390625,90.68424987792967,96.71822357177734,123.73997903256192,0.350517888651209
151,151,152,QN60,Kew Gardens,20.88633565859664,35.13384750141102,2.0,52.93207497310689,14.154611772756834,31.45088528852392,666.9767238,103.36788177490234,95.4577179,84.10134887695312,101.6918716430664,98.05768585205078,108.53787231445312,94.60561371,90.78916931152344,95.05459594726562,112.9275360107422,90.48795318603516,101.42401885986328,77.98402404785156,89.38555908203125,108.01252746582033,110.8860321044922,87.55916595458984,85.05465698242188,103.9941635131836,102.6905288696289,99.82921600341795,87.44144439697266,93.11029815673828,117.76602944487963,0.455175488917529
152,152,153,QN21,Middle Village,55.97127108735594,57.80082528,1.0,55.23878800751291,23.587895236881867,20.63197368868129,559.674514,105.8095703,96.51795959472656,84.00253295898438,103.80380249023438,101.56951904296876,108.72508239746094,94.52442932128906,92.59575653076172,95.69525146484376,115.5289306640625,89.63455963134766,102.7679443359375,77.13584137,89.17932891845703,107.59895324707033,111.6810531616211,86.91802215576172,84.90699768066406,104.7735595703125,103.9985580444336,100.3005599975586,87.10794830322266,92.24085235595705,123.120814741771,0.295854370063537
153,153,154,QN30,Maspeth,50.10721137569123,55.048851777227775,2.0,80.96823527864136,5.503813938,13.043166876863072,1620.299623,110.92555236816406,99.15746307373048,86.11814880371094,107.71775817871094,105.40663146972656,113.49750518798828,96.86014556884766,94.71431732177734,100.0546646118164,119.26901245117188,93.31842803955078,108.30442810058594,79.22029113769531,91.95544434,111.11721801757812,115.22525787353516,89.1135025,86.69920349121094,109.30209350585938,107.92137145996094,102.97293090820312,90.29480743408205,95.61717987060548,128.83356842291207,0.246000727357729
154,154,155,MN12,Upper West Side,41.33016627078385,32.29226024410391,1.0,67.68415946537921,3.9820011078791904,28.136512883493253,622.1649832,106.23446655273438,94.08526611328124,82.98573303222656,101.14221954345705,100.08788299560548,106.7931137084961,92.57312012,87.99784851074219,94.86006165,112.62033081054688,88.03161621,101.10826873779295,78.61574554,88.02686309814453,102.58147430419922,106.73455047607422,83.67613983154297,82.46386719,101.38119506835938,99.38278961,97.89398193359376,84.82361602783203,89.11243438720703,113.60037220483184,0.592008831884658
155,155,156,MN14,Lincoln Square,30.640083945435467,20.206171287238803,2.0,78.94629402094199,5.112098371354866,15.780857181758224,634.5951756,106.4864501953125,95.10968017578124,84.25661469,102.3148193359375,100.54802703857422,107.99754333496094,92.62756348,87.66465759277344,96.45260620117188,112.8053207397461,88.84136962890625,100.16227722167967,78.20791625976562,89.86113739013672,103.80426788330078,107.2700653076172,83.06975555419922,82.64762878417969,101.7900391,99.62113189697266,98.64166259765624,84.75794982910156,88.34843444824219,119.3142398697531,0.465420282995498
156,156,157,BX07,Bronxdale,41.41358365543898,44.26813586960517,4.0,71.53765378324604,5.605978003169067,21.39591046360293,1145.577706,109.99413299560548,99.21736907958984,85.35121154785156,105.31179809570312,104.75831604003906,111.8039779663086,95.60002136230467,93.14114379882812,96.87013244628906,116.26947021484376,92.10294342041016,105.77924346923828,79.95854187011719,91.18557739257812,108.20926666259766,115.99455261230467,86.80256652832031,84.06141662597656,105.8867416381836,102.86199951171876,101.12458038330078,87.31737518310547,93.83575439453124,122.7895216591226,0.384162093988263
157,157,158,QN42,Oakland Gardens,9.797297297297296,13.44660663728462,1.0,48.271490755128006,17.949888606735165,33.532179896150325,976.1344931,105.77729034423828,97.64128875732422,85.17839050292969,104.2417221069336,99.50172424316406,108.9079360961914,94.92147064208984,91.61994934082033,95.11853790283205,114.64826965332033,91.35818481445312,101.0507583618164,79.29446411132812,90.06587219238281,107.55300903320312,110.00507354736328,87.98475646972656,85.26307678222656,103.16118621826172,102.68544006347656,101.13536071777344,87.82299805,93.34636688232422,117.8146007064988,0.450874612695533
158,158,159,QN45,Douglas Manor-Douglaston-Little Neck,9.247106550530964,12.483396064241296,1.0,42.29589525953209,24.126633178565665,33.08264132085347,1151.622477,103.65631103515624,95.63246154785156,83.49826813,100.77318572998048,96.94882965,105.40270233154295,92.69711303710938,89.52584838867188,93.36945343017578,110.50139617919922,89.22264862060547,101.94729614257812,78.24168395996094,88.37551117,104.45611572265624,108.3743896484375,85.74311828613281,83.66502380371094,99.65553283691406,99.38462067,98.70457458496094,85.71350860595703,91.41766357421876,117.71562022863196,0.434288172939774
159,159,160,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,2.139504420914747,4.526544785962068,1.0,31.98338311304145,24.47489199323015,43.039083498032205,793.9301469,100.68534088134766,92.24588775634766,80.98706817626953,97.64625549316406,94.21996307373048,102.28196716308594,91.75208282470705,89.16875457763672,91.98039245605467,107.01148223876952,86.77011108398438,95.91647338867188,77.22960662841797,84.76802825927734,98.08512115478516,108.50802612304688,85.50349426269531,83.79908752441406,98.50482177734376,96.07487487792967,97.37434387207033,85.29995727539062,89.15267181396484,113.5395288917884,0.492301779597584
160,160,161,SI54,Great Kills,3.844715386341536,7.172756585300903,1.0,49.91962244,22.441892017394164,27.111796313611546,1641.35309,107.07782745361328,98.01233673095705,86.41133117675781,104.56657409667967,101.25982666015624,109.18930053710938,96.43947601,93.14115906,99.50782775878906,114.78063201904295,93.37054443359376,101.70628356933594,82.30490875,90.95751953,107.19628143310548,114.4304656982422,90.01969146728516,88.81104278564453,105.67985534667967,102.78498840332033,102.91216278076172,91.39712524414062,94.97225952148438,121.40306562787212,0.355248018765574
161,161,162,BK21,Seagate-Coney Island,40.534659620764685,46.32812251,4.0,61.18352609604332,30.31930285432865,7.982024373359897,565.4436759,102.59327697753906,99.98202514648438,85.57210540771484,102.08440399169922,100.30257415771484,106.94100952148438,94.88227844,90.33667755126952,97.73794555664062,115.0054931640625,92.62036133,102.03030395507812,,90.95179748535156,107.42572784423828,114.82527923583984,90.59514617919922,89.19371795654297,105.26530456542967,104.3888931274414,101.66668701171876,92.09871673583984,93.80787658691406,130.76953425231648,0.12648297583463
162,162,163,QN25,Corona,46.505024027959806,47.56236286251735,4.0,82.42679722496754,3.671075112120339,12.930673172846156,1053.507518,111.2220230102539,100.40431213378906,87.98743438720703,108.69000244140624,104.62319946289062,114.99436950683594,96.83959197998048,95.21955108642578,100.06686401367188,120.02745819091795,94.27498626708984,108.4678726196289,80.45558929,91.94166564941406,112.2653809,115.0746841430664,89.34394073486328,87.22817993164062,109.46502685546876,107.54280090332033,104.38754272460938,90.71552276611328,96.04299926757812,128.2422208735706,0.266080208949764
163,163,164,BX52,Schuylerville-Throgs Neck-Edgewater Park,31.68485065283492,33.71629817054316,1.0,51.81808437762311,31.47068485549364,16.539748023352832,1746.860037,106.1297378540039,97.62848663330078,84.77751922607422,102.25960540771484,99.49091339111328,107.41069793701172,94.30519867,93.51174926757812,95.64819336,113.32669067382812,90.53257751464844,102.59188079833984,77.39662170410156,89.33134460449219,106.49633026123048,110.28839111328124,87.24967193603516,85.11641693115234,102.72683715820312,101.22811889648438,99.81122589111328,87.01436614990234,93.26626586914062,125.03968805255532,0.21924954574712
